client_id,client_name,year_month,total,mom_delta,mom_growth_pct
C60889,Wonka Llc,2025-06,49821.62,3308.2000000000044,7.112355960924832
C60889,Wonka Llc,2025-07,68588.5,18766.879999999997,37.66814487365122
C60889,Wonka Llc,2025-08,71583.49,2994.9900000000052,4.366606646886884
C60889,Wonka Llc,2025-09,68809.03,-2774.4600000000064,-3.875837850319963
C60889,Wonka Llc,2025-10,70224.7,1415.6699999999983,2.0573898513029487
C60889,Wonka Llc,2025-11,64651.92,-5572.779999999999,-7.935640878494321
C60889,Wonka Llc,2025-12,136357.53,71705.61,110.91025602951929
C63096,Initech Freight,2024-01,24876.73,,
C63096,Initech Freight,2024-02,161168.38999999998,136291.65999999997,547.8680678690487
C63096,Initech Freight,2024-03,55321.05,-105847.33999999998,-65.67499991778784
C63096,Initech Freight,2024-04,297168.19,241847.14,437.17019109362525
C63096,Initech Freight,2024-05,175075.48,-122092.70999999999,-41.08539006143288
C63096,Initech Freight,2024-06,12370.71,-162704.77000000002,-92.93407049348087
C63096,Initech Freight,2024-07,71152.87,58782.159999999996,475.1720798563704
C63096,Initech Freight,2024-08,49005.94,-22146.929999999993,-31.12584214803984
C63096,Initech Freight,2024-09,59143.89,10137.949999999997,20.687186083972662
C63096,Initech Freight,2024-10,55258.04,-3885.8499999999985,-6.570163037973997
C63096,Initech Freight,2024-11,9873.19,-45384.85,-82.13257292513451
C63096,Initech Freight,2024-12,134956.52000000002,125083.33000000002,1266.8988442438565
C63096,Initech Freight,2025-01,110326.67,-24629.85000000002,-18.25021125322438
C63096,Initech Freight,2025-02,63397.2,-46929.47,-42.536831756093065
C63096,Initech Freight,2025-03,88760.28,25363.08,40.0066248982605
C63096,Initech Freight,2025-04,48862.14,-39898.14,-44.950444049973704
C63096,Initech Freight,2025-05,66764.7,17902.559999999998,36.63891921229811
C63096,Initech Freight,2025-06,173753.03,106988.33,160.24685200412793
C63096,Initech Freight,2025-07,123030.72,-50722.31,-29.192187324733275
C63096,Initech Freight,2025-08,78707.43,-44323.29000000001,-36.026197359488755
C63096,Initech Freight,2025-09,48000.07,-30707.359999999993,-39.01456317402309
C63096,Initech Freight,2025-10,25820.8,-22179.27,-46.20674511516337
C63096,Initech Freight,2025-11,125275.55,99454.75,385.1730000619655
C63096,Initech Freight,2025-12,23563.05,-101712.5,-81.191022509979
C63250,Vertex Supply,2024-01,39502.130000000005,,
C63250,Vertex Supply,2024-02,63172.93,23670.799999999996,59.92284466685718
C63250,Vertex Supply,2024-03,66936.01,3763.0799999999945,5.956791936039685
C63250,Vertex Supply,2024-04,47598.31,-19337.699999999997,-28.8898307502942
C63250,Vertex Supply,2024-05,85903.84,38305.53,80.47665978056784
C63250,Vertex Supply,2024-06,76618.0,-9285.839999999997,-10.809574985239301
C63250,Vertex Supply,2024-07,87783.29,11165.289999999994,14.572672218016635
C63250,Vertex Supply,2024-08,130483.72,42700.43000000001,48.64300483611403
C63250,Vertex Supply,2024-09,106711.93000000001,-23771.789999999994,-18.2182037728538
C63250,Vertex Supply,2024-10,91750.19,-14961.740000000005,-14.020681661366263
C63250,Vertex Supply,2024-11,102973.69,11223.5,12.232672215719663
C63250,Vertex Supply,2024-12,25209.12,-77764.57,-75.51887283052594
C63250,Vertex Supply,2025-01,133743.85,108534.73000000001,430.53755942293907
C63250,Vertex Supply,2025-02,72504.62,-61239.23000000001,-45.78844559955467
C63250,Vertex Supply,2025-03,114766.71,42262.09000000001,58.288823526004286
C63250,Vertex Supply,2025-04,34085.13,-80681.58000000002,-70.30050787375538
C63250,Vertex Supply,2025-05,132026.67,97941.54000000001,287.343894537002
C63250,Vertex Supply,2025-06,128381.49,-3645.1800000000076,-2.760942164185465
C63250,Vertex Supply,2025-07,121623.4,-6758.090000000011,-5.264068831106428
C63250,Vertex Supply,2025-08,87166.65000000001,-34456.749999999985,-28.330691297891676
C63250,Vertex Supply,2025-09,99236.27,12069.619999999995,13.846603029943205
C63250,Vertex Supply,2025-10,59195.99,-40040.280000000006,-40.348433088023164
C63250,Vertex Supply,2025-11,27663.14,-31532.85,-53.26855754925292
C63250,Vertex Supply,2025-12,83851.84,56188.7,203.11757812019894
C64279,Green Logistics,2024-01,124741.84999999999,,
C64279,Green Logistics,2024-02,96145.39,-28596.459999999992,-22.924511701566075
C64279,Green Logistics,2024-03,78524.64,-17620.75,-18.32719176655272
C64279,Green Logistics,2024-04,49160.10999999999,-29364.530000000006,-37.39530674702871
C64279,Green Logistics,2024-05,67341.02,18180.91000000001,36.983053943532695
C64279,Green Logistics,2024-06,74164.16,6823.139999999999,10.132219559489887
C64279,Green Logistics,2024-07,59160.229999999996,-15003.930000000008,-20.230701729784318
C64279,Green Logistics,2024-08,42827.11,-16333.119999999995,-27.608276708863364
C64279,Green Logistics,2024-09,86917.31,44090.2,102.94927675484055
C64279,Green Logistics,2024-10,41658.770000000004,-45258.53999999999,-52.07080154689554
C64279,Green Logistics,2024-11,17661.3,-23997.470000000005,-57.60484527027563
C64279,Green Logistics,2024-12,133427.28999999998,115765.98999999998,655.4783056739876
C64279,Green Logistics,2025-01,144362.35,10935.060000000027,8.195519822069407
C64279,Green Logistics,2025-02,59715.86,-84646.49,-58.634740983365816
C64279,Green Logistics,2025-03,130055.62,70339.76,117.79075106680202
C64279,Green Logistics,2025-04,44933.520000000004,-85122.09999999999,-65.45053570157138
C64279,Green Logistics,2025-05,147960.8,103027.27999999998,229.28824628028246
C64279,Green Logistics,2025-06,44045.950000000004,-103914.84999999998,-70.2313383004147
C64279,Green Logistics,2025-07,118683.79,74637.84,169.45449014041017
C64279,Green Logistics,2025-08,40312.51,-78371.28,-66.03368497079508
C64279,Green Logistics,2025-09,81421.08,41108.57,101.97472199076665
C64279,Green Logistics,2025-10,92183.26000000001,10762.180000000008,13.21792833010813
C64279,Green Logistics,2025-11,57079.81,-35103.45000000001,-38.08007006912102
C64279,Green Logistics,2025-12,49753.85,-7325.959999999999,-12.834590724811456
C70464,Hooli Supply,2024-01,64267.79,,
C70464,Hooli Supply,2024-02,10664.08,-53603.71,-83.40680455948461
C70464,Hooli Supply,2024-03,34615.26,23951.18,224.5967772184755
C70464,Hooli Supply,2024-04,72364.77,37749.51,109.05453259631734
C70464,Hooli Supply,2024-05,91780.66,19415.89,26.830583445508083
C70464,Hooli Supply,2024-06,57483.170000000006,-34297.49,-37.368972940486586
C70464,Hooli Supply,2024-07,118104.85999999999,60621.68999999998,105.45989373933268
C70464,Hooli Supply,2024-08,63001.9,-55102.959999999985,-46.65596318390284
C70464,Hooli Supply,2024-09,79394.33,16392.43,26.018945460374997
C70464,Hooli Supply,2024-10,68398.26000000001,-10996.069999999992,-13.849943692452582
C70464,Hooli Supply,2024-11,73700.81,5302.549999999988,7.752463293656864
C70464,Hooli Supply,2024-12,110110.84,36410.03,49.40248282210196
C70464,Hooli Supply,2025-01,58736.85,-51373.99,-46.656614371482405
C70464,Hooli Supply,2025-02,86672.43000000001,27935.58000000001,47.56056887626765
C70464,Hooli Supply,2025-03,105934.4,19261.969999999987,22.223872112504495
C70464,Hooli Supply,2025-04,108566.85,2632.4500000000116,2.484981271428377
C70464,Hooli Supply,2025-05,75616.79,-32950.06000000001,-30.350019365948267
C70464,Hooli Supply,2025-06,37043.91,-38572.87999999999,-51.0109990122564
C70464,Hooli Supply,2025-07,99803.48000000001,62759.57000000001,169.41939984197134
C70464,Hooli Supply,2025-08,113357.31,13553.829999999987,13.580518434828104
C70464,Hooli Supply,2025-09,124238.0,10880.690000000002,9.598578159626413
C70464,Hooli Supply,2025-10,64248.229999999996,-59989.770000000004,-48.286168483072814
C70464,Hooli Supply,2025-11,90905.63,26657.40000000001,41.49125975921828
C70464,Hooli Supply,2025-12,121613.5,30707.869999999995,33.7799430024301
C72495,Umbrella Enterprises,2024-01,20279.34,,
C72495,Umbrella Enterprises,2024-02,68111.37,47832.03,235.86581220098876
C72495,Umbrella Enterprises,2024-03,67297.20999999999,-814.1600000000035,-1.1953364027180835
C72495,Umbrella Enterprises,2024-04,108487.94,41190.73000000001,61.20718823261768
C72495,Umbrella Enterprises,2024-05,42925.5,-65562.44,-60.43292922697214
C72495,Umbrella Enterprises,2024-06,47351.66,4426.1600000000035,10.311260206637085
C72495,Umbrella Enterprises,2024-07,27932.04,-19419.620000000003,-41.01148724247471
C72495,Umbrella Enterprises,2024-08,54184.78,26252.739999999998,93.98790779334412
C72495,Umbrella Enterprises,2024-09,73361.09,19176.309999999998,35.39058385029892
C72495,Umbrella Enterprises,2024-10,111038.14,37677.05,51.3583563166796
C72495,Umbrella Enterprises,2024-11,72734.05,-38304.09,-34.49633612378593
C72495,Umbrella Enterprises,2024-12,81708.25,8974.199999999997,12.338375217659392
C72495,Umbrella Enterprises,2025-01,127592.87000000001,45884.62000000001,56.156654927746
C72495,Umbrella Enterprises,2025-02,71654.81,-55938.06000000001,-43.8410547548621
C72495,Umbrella Enterprises,2025-03,35195.28,-36459.53,-50.88218083335927
C72495,Umbrella Enterprises,2025-04,68647.84,33452.56,95.04842694815896
C72495,Umbrella Enterprises,2025-05,77051.37,8403.529999999999,12.241506797591883
C72495,Umbrella Enterprises,2025-06,81610.82,4559.450000000012,5.91741587463015
C72495,Umbrella Enterprises,2025-07,67354.11,-14256.710000000006,-17.469141959362744
C72495,Umbrella Enterprises,2025-08,60067.21,-7286.9000000000015,-10.818790419767998
C72495,Umbrella Enterprises,2025-09,79590.77,19523.560000000005,32.50285804850934
C72495,Umbrella Enterprises,2025-10,69618.39,-9972.380000000005,-12.529568441164729
C72495,Umbrella Enterprises,2025-11,81467.84,11849.449999999997,17.02057459243167
C72495,Umbrella Enterprises,2025-12,63525.94,-17941.899999999994,-22.02329164489938
C73720,Massive Llc,2024-01,115545.4,,
C73720,Massive Llc,2024-02,103631.69,-11913.709999999992,-10.310847511021636
C73720,Massive Llc,2024-03,23754.03,-79877.66,-77.07841105360725
C73720,Massive Llc,2024-04,19967.329999999998,-3786.7000000000007,-15.941295013940792
C73720,Massive Llc,2024-05,87346.17000000001,67378.84000000001,337.44541708881474
C73720,Massive Llc,2024-06,131403.1,44056.92999999999,50.43945258275204
C73720,Massive Llc,2024-07,78695.15,-52707.95000000001,-40.11164881193824
C73720,Massive Llc,2024-08,68911.86,-9783.289999999994,-12.431884302908113
C73720,Massive Llc,2024-09,125987.42,57075.56,82.8240015579321
C73720,Massive Llc,2024-10,50671.95,-75315.47,-59.78015106587626
C73720,Massive Llc,2024-11,29669.690000000002,-21002.259999999995,-41.44750695404459
C73720,Massive Llc,2024-12,21430.08,-8239.61,-27.771136132531215
C73720,Massive Llc,2025-01,21139.760000000002,-290.3199999999997,-1.3547312935835998
C73720,Massive Llc,2025-02,33337.71,12197.949999999997,57.701459240786065
C73720,Massive Llc,2025-03,84125.48,50787.77,152.34330732374838
C73720,Massive Llc,2025-04,38614.83,-45510.649999999994,-54.098532335268686
C73720,Massive Llc,2025-05,86027.56,47412.729999999996,122.78373360701056
C73720,Massive Llc,2025-06,128211.89,42184.33,49.03583223794794
C73720,Massive Llc,2025-07,37130.32,-91081.57,-71.0398778147643
C73720,Massive Llc,2025-08,53027.9,15897.580000000002,42.81562884456693
C73720,Massive Llc,2025-09,98053.86,45025.96,84.90994363344579
C73720,Massive Llc,2025-10,119895.75,21841.89,22.27540047887966
C73720,Massive Llc,2025-11,58743.32,-61152.43,-51.00466863921365
C73720,Massive Llc,2025-12,41174.41,-17568.909999999996,-29.907928254650905
C77577,Zenith Holdings,2024-01,31872.22,,
C77577,Zenith Holdings,2024-02,76267.94,44395.72,139.29283871660024
C77577,Zenith Holdings,2024-03,132428.74,56160.79999999999,73.6361831721166
C77577,Zenith Holdings,2024-04,128758.7,-3670.0399999999936,-2.7713319631373023
C77577,Zenith Holdings,2024-05,87366.05,-41392.649999999994,-32.147458773659565
C77577,Zenith Holdings,2024-06,56127.490000000005,-31238.559999999998,-35.75594867800478
C77577,Zenith Holdings,2024-07,101864.23000000001,45736.740000000005,81.48723557743274
C77577,Zenith Holdings,2024-08,43578.61,-58285.62000000001,-57.218927586258694
C77577,Zenith Holdings,2024-09,101512.13,57933.520000000004,132.94026587814528
C77577,Zenith Holdings,2024-10,34339.02,-67173.11000000002,-66.17249583867466
C77577,Zenith Holdings,2024-11,64898.26,30559.240000000005,88.99275518054972
C77577,Zenith Holdings,2024-12,59629.01,-5269.25,-8.119246956698067
C77577,Zenith Holdings,2025-01,59148.33,-480.6800000000003,-0.8061176933844783
C77577,Zenith Holdings,2025-02,101942.2,42793.869999999995,72.3500900194477
C77577,Zenith Holdings,2025-03,118175.65,16233.449999999997,15.924170755585031
C77577,Zenith Holdings,2025-04,67951.45,-50224.2,-42.49961815314746
C77577,Zenith Holdings,2025-05,16347.5,-51603.95,-75.94238239213438
C77577,Zenith Holdings,2025-06,74295.09999999999,57947.59999999999,354.4737727481266
C77577,Zenith Holdings,2025-07,72114.29000000001,-2180.809999999983,-2.935334900955766
C77577,Zenith Holdings,2025-08,48618.3,-23495.990000000005,-32.58160067858951
C77577,Zenith Holdings,2025-09,60357.1,11738.799999999996,24.14481789778744
C77577,Zenith Holdings,2025-10,86833.86,26476.760000000002,43.86685244983606
C77577,Zenith Holdings,2025-11,95453.87,8620.009999999995,9.927014646129972
C77577,Zenith Holdings,2025-12,30081.519999999997,-65372.35,-68.48580366621071
C77726,Nimbus Holdings,2024-01,155977.65,,
C77726,Nimbus Holdings,2024-02,72868.04000000001,-83109.60999999999,-53.283024843623416
C77726,Nimbus Holdings,2024-04,78110.88,5242.8399999999965,7.19497875886328
C77726,Nimbus Holdings,2024-05,142787.63,64676.75,82.80120515861553
C77726,Nimbus Holdings,2024-06,39627.25,-103160.38,-72.24742087252235
C77726,Nimbus Holdings,2024-07,123671.25,84044.0,212.08637995318878
C77726,Nimbus Holdings,2024-08,62373.7,-61297.55,-49.564915046949075
C77726,Nimbus Holdings,2024-09,56216.71,-6156.989999999998,-9.871131582702318
C77726,Nimbus Holdings,2024-10,53702.53,-2514.1800000000003,-4.472300139940599
C77726,Nimbus Holdings,2024-11,95502.63,41800.100000000006,77.83637009280571
C77726,Nimbus Holdings,2024-12,127670.42,32167.789999999994,33.68262214349489
C77726,Nimbus Holdings,2025-01,145684.67,18014.250000000015,14.10996376451179
C77726,Nimbus Holdings,2025-02,43901.41,-101783.26000000001,-69.86545667433643
C77726,Nimbus Holdings,2025-03,139233.63,95332.22,217.1507019933984
C77726,Nimbus Holdings,2025-04,77442.20999999999,-61791.42000000001,-44.37966603327085
C77726,Nimbus Holdings,2025-05,43194.280000000006,-34247.929999999986,-44.22385414879042
C77726,Nimbus Holdings,2025-06,159360.76,116166.48000000001,268.93949847063084
C77726,Nimbus Holdings,2025-07,79063.06999999999,-80297.69000000002,-50.387366375511775
C77726,Nimbus Holdings,2025-08,67573.76,-11489.309999999998,-14.531828829819027
C77726,Nimbus Holdings,2025-09,148427.9,80854.14,119.65316122707988
C77726,Nimbus Holdings,2025-10,53571.2,-94856.7,-63.907594192197024
C77726,Nimbus Holdings,2025-11,95802.74,42231.54000000001,78.83254435218925
C77726,Nimbus Holdings,2025-12,34734.52,-61068.22000000001,-63.743709209152065
C78191,Quantum Enterprises,2024-01,82714.73000000001,,
C78191,Quantum Enterprises,2024-02,19386.5,-63328.23000000001,-76.56221570208838
C78191,Quantum Enterprises,2024-03,81382.79000000001,61996.29000000001,319.79104015681014
C78191,Quantum Enterprises,2024-04,25609.91,-55772.880000000005,-68.53154088229219
C78191,Quantum Enterprises,2024-05,133409.58000000002,107799.67000000001,420.9295151759613
C78191,Quantum Enterprises,2024-06,78564.07,-54845.51000000001,-41.110623390014425
C78191,Quantum Enterprises,2024-07,72715.46,-5848.610000000001,-7.444382654819181
C78191,Quantum Enterprises,2024-08,49827.81,-22887.65000000001,-31.475631179394327
C78191,Quantum Enterprises,2024-09,74823.87,24996.059999999998,50.16487780618895
C78191,Quantum Enterprises,2024-10,72269.55,-2554.3199999999924,-3.4137769137041363
C78191,Quantum Enterprises,2024-11,35677.33,-36592.22,-50.63297059411605
C78191,Quantum Enterprises,2024-12,24963.3,-10714.030000000002,-30.030358213464968
C78191,Quantum Enterprises,2025-01,111076.07,86112.77,344.9574775770832
C78191,Quantum Enterprises,2025-02,49768.39,-61307.68000000001,-55.194318632267056
C78191,Quantum Enterprises,2025-03,55847.3,6078.9100000000035,12.214399541556409
C78191,Quantum Enterprises,2025-04,54362.79,-1484.510000000002,-2.6581589441208475
C78191,Quantum Enterprises,2025-05,76571.21,22208.420000000006,40.852244706351534
C78191,Quantum Enterprises,2025-06,67689.37,-8881.840000000011,-11.599451020821029
C78191,Quantum Enterprises,2025-07,92830.37,25141.0,37.14172550283745
C78191,Quantum Enterprises,2025-08,71814.08,-21016.289999999994,-22.639455169682076
C78191,Quantum Enterprises,2025-09,114498.14,42684.06,59.43689594018331
C78191,Quantum Enterprises,2025-10,86983.35,-27514.789999999994,-24.030774648391663
C78191,Quantum Enterprises,2025-11,93931.98,6948.62999999999,7.9884598604215595
C78191,Quantum Enterprises,2025-12,153742.2,59810.220000000016,63.67396918493575
C80551,Vertex Partners,2024-01,63532.31,,
C80551,Vertex Partners,2024-02,24183.62,-39348.69,-61.93492728345624
C80551,Vertex Partners,2024-03,47150.58,22966.960000000003,94.96907410883897
C80551,Vertex Partners,2024-04,29097.809999999998,-18052.770000000004,-38.287482359707994
C80551,Vertex Partners,2024-05,14541.560000000001,-14556.249999999996,-50.02524244951767
C80551,Vertex Partners,2024-06,64527.9,49986.34,343.7481260607528
C80551,Vertex Partners,2024-07,82293.78,17765.879999999997,27.532090770038998
C80551,Vertex Partners,2024-08,40546.41,-41747.369999999995,-50.72967847630768
C80551,Vertex Partners,2024-09,48183.48,7637.07,18.83537901382637
C80551,Vertex Partners,2024-10,54604.57,6421.0899999999965,13.326330933340635
C80551,Vertex Partners,2024-11,35175.69,-19428.879999999997,-35.58105118307863
C80551,Vertex Partners,2024-12,52110.12,16934.43,48.142424498282764
C80551,Vertex Partners,2025-01,87426.94,35316.82,67.77343824961446
C80551,Vertex Partners,2025-02,74866.06,-12560.880000000005,-14.367287703309762
C80551,Vertex Partners,2025-03,77698.82999999999,2832.7699999999895,3.783784000386814
C80551,Vertex Partners,2025-04,63684.19,-14014.639999999985,-18.03713131845098
C80551,Vertex Partners,2025-05,80337.63,16653.440000000002,26.15003818059083
C80551,Vertex Partners,2025-06,80159.13,-178.5,-0.22218728633144336
C80551,Vertex Partners,2025-07,96856.92,16697.789999999994,20.83080243011619
C80551,Vertex Partners,2025-08,118973.26999999999,22116.34999999999,22.834042214020435
C80551,Vertex Partners,2025-09,62774.67,-56198.59999999999,-47.23632459627276
C80551,Vertex Partners,2025-10,107169.36,44394.69,70.72070629761973
C80551,Vertex Partners,2025-11,65522.04,-41647.32,-38.861219288796725
C80551,Vertex Partners,2025-12,132574.52,67052.47999999998,102.33576366059421
C81739,Massive Partners,2024-01,52686.22,,
C81739,Massive Partners,2024-02,173587.91999999998,120901.69999999998,229.47499365109127
C81739,Massive Partners,2024-03,159356.71,-14231.209999999992,-8.198272091744629
C81739,Massive Partners,2024-04,78437.73,-80918.98,-50.778520716197015
C81739,Massive Partners,2024-05,166270.98,87833.25000000001,111.97831706756433
C81739,Massive Partners,2024-06,40358.14,-125912.84000000001,-75.72749014891234
C81739,Massive Partners,2024-07,133104.45,92746.31000000001,229.80818739416637
C81739,Massive Partners,2024-08,27464.77,-105639.68000000001,-79.36600166260406
C81739,Massive Partners,2024-09,26173.129999999997,-1291.640000000003,-4.7028975665916795
C81739,Massive Partners,2024-10,52549.26,26376.130000000005,100.77560459906785
C81739,Massive Partners,2024-11,116191.63,63642.37,121.10992619115852
C81739,Massive Partners,2024-12,87594.58,-28597.050000000003,-24.611970758995295
C81739,Massive Partners,2025-01,54919.73,-32674.85,-37.302365055006824
C81739,Massive Partners,2025-02,103653.70999999999,48733.97999999999,88.73674360744306
C81739,Massive Partners,2025-03,27599.52,-76054.18999999999,-73.37334090598398
C81739,Massive Partners,2025-04,149673.94,122074.42,442.30631547215313
C81739,Massive Partners,2025-05,60451.55,-89222.39,-59.611172125221
C81739,Massive Partners,2025-06,116259.26,55807.70999999999,92.31807951987996
C81739,Massive Partners,2025-07,13196.55,-103062.70999999999,-88.64903320389274
C81739,Massive Partners,2025-08,70463.07,57266.520000000004,433.9506916580471
C81739,Massive Partners,2025-09,23188.58,-47274.490000000005,-67.09115853169611
C81739,Massive Partners,2025-10,118563.4,95374.81999999999,411.30082135257953
C81739,Massive Partners,2025-11,50947.13,-67616.26999999999,-57.029631403957715
C81739,Massive Partners,2025-12,78887.52,27940.390000000007,54.841931233417874
C82971,Massive Co,2024-01,67432.04000000001,,
C82971,Massive Co,2024-02,101630.39,34198.34999999999,50.71528312060556
C82971,Massive Co,2024-03,89098.88,-12531.509999999995,-12.33047516594199
C82971,Massive Co,2024-04,69285.02,-19813.86,-22.238057313402816
C82971,Massive Co,2024-05,39629.11,-29655.910000000003,-42.80277324016072
C82971,Massive Co,2024-06,57756.88,18127.769999999997,45.743570824578185
C82971,Massive Co,2024-07,81213.67,23456.79,40.6129797869968
C82971,Massive Co,2024-08,74101.40000000001,-7112.2699999999895,-8.757478882557567
C82971,Massive Co,2024-09,38858.66,-35242.740000000005,-47.56015405916757
C82971,Massive Co,2024-10,71426.47,32567.809999999998,83.81094458738411
C82971,Massive Co,2024-11,68613.05,-2813.4199999999983,-3.938903882552225
C82971,Massive Co,2024-12,119746.95000000001,51133.90000000001,74.52503568927486
C82971,Massive Co,2025-01,105737.69,-14009.26000000001,-11.699053712850315
C82971,Massive Co,2025-02,55572.38,-50165.310000000005,-47.44316808888108
C82971,Massive Co,2025-03,56601.03,1028.6500000000015,1.851009440301099
C82971,Massive Co,2025-04,85841.43000000001,29240.40000000001,51.660543986567056
C82971,Massive Co,2025-05,85526.9,-314.5300000000134,-0.36640815512977154
C82971,Massive Co,2025-06,41728.42,-43798.479999999996,-51.21018065661214
C82971,Massive Co,2025-07,86654.83,44926.41,107.66381760919779
C82971,Massive Co,2025-08,100291.99,13637.160000000003,15.73733397203596
C82971,Massive Co,2025-09,81108.54,-19183.45000000001,-19.127599322737552
C82971,Massive Co,2025-10,66360.51,-14748.029999999999,-18.18307911842575
C82971,Massive Co,2025-11,62485.36,-3875.149999999994,-5.839542221721916
C82971,Massive Co,2025-12,35164.59,-27320.770000000004,-43.72347378649975
C83350,Stark Group,2024-01,88963.98,,
C83350,Stark Group,2024-02,27571.3,-61392.67999999999,-69.00846837113177
C83350,Stark Group,2024-03,164921.03,137349.73,498.16196552211903
C83350,Stark Group,2024-04,104138.13,-60782.899999999994,-36.85576060251382
C83350,Stark Group,2024-05,57180.31,-46957.82000000001,-45.09186020528696
C83350,Stark Group,2024-06,89087.78,31907.47,55.80149880264729
C83350,Stark Group,2024-07,37309.14,-51778.64,-58.12092298180514
C83350,Stark Group,2024-08,21490.4,-15818.739999999998,-42.399101131787006
C83350,Stark Group,2024-09,19162.06,-2328.34,-10.834326024643559
C83350,Stark Group,2024-10,84105.29000000001,64943.23000000001,338.91570113025426
C83350,Stark Group,2024-11,42633.28,-41472.01000000001,-49.30963319905324
C83350,Stark Group,2024-12,104939.35,62306.07000000001,146.1442094063605
C83350,Stark Group,2025-01,65886.13,-39053.22,-37.21503897251126
C83350,Stark Group,2025-02,95484.13,29598.0,44.92296026492981
C83350,Stark Group,2025-03,41695.69,-53788.44,-56.332335017347916
C83350,Stark Group,2025-04,174521.96,132826.27,318.56115104462833
C83350,Stark Group,2025-05,27727.33,-146794.63,-84.11241198528828
C83350,Stark Group,2025-06,123337.43,95610.09999999999,344.82259921889334
C83350,Stark Group,2025-07,161411.59,38074.16,30.86991515876405
C83350,Stark Group,2025-08,60169.299999999996,-101242.29000000001,-62.723060964829116
C83350,Stark Group,2025-09,74396.12000000001,14226.820000000014,23.644649347757095
C83350,Stark Group,2025-10,91143.47,16747.34999999999,22.511052995774495
C83350,Stark Group,2025-11,76508.43000000001,-14635.039999999994,-16.05714594803116
C83350,Stark Group,2025-12,76240.92,-267.5100000000093,-0.34964774469952165
C83948,Wayne Holdings,2024-01,85748.77,,
C83948,Wayne Holdings,2024-02,65769.23,-19979.540000000008,-23.300089319065464
C83948,Wayne Holdings,2024-03,64119.6,-1649.6299999999974,-2.5082093860609223
C83948,Wayne Holdings,2024-04,45002.99,-19116.61,-29.8139882344868
C83948,Wayne Holdings,2024-05,32809.06,-12193.93,-27.095821855392277
C83948,Wayne Holdings,2024-06,59894.979999999996,27085.92,82.55622075121933
C83948,Wayne Holdings,2024-07,44300.59,-15594.39,-26.036222067358572
C83948,Wayne Holdings,2024-08,137282.08,92981.48999999999,209.8877012698928
C83948,Wayne Holdings,2024-09,42090.63,-95191.44999999998,-69.34004059379053
C83948,Wayne Holdings,2024-10,54400.11,12309.480000000003,29.24517879632593
C83948,Wayne Holdings,2024-11,39009.71,-15390.400000000001,-28.291119264280905
C83948,Wayne Holdings,2024-12,64733.41,25723.700000000004,65.94178731397902
C83948,Wayne Holdings,2025-01,120939.13,56205.72,86.82644711594831
C83948,Wayne Holdings,2025-02,112714.53,-8224.600000000006,-6.8006111834937215
C83948,Wayne Holdings,2025-03,45242.85,-67471.68,-59.860676347583585
C83948,Wayne Holdings,2025-04,56625.43,11382.580000000002,25.158848304207183
C83948,Wayne Holdings,2025-05,48790.49,-7834.940000000002,-13.836433559974736
C83948,Wayne Holdings,2025-06,31845.59,-16944.899999999998,-34.729923802773854
C83948,Wayne Holdings,2025-07,55165.32,23319.73,73.2275018299237
C83948,Wayne Holdings,2025-08,118888.03,63722.71,115.51226386432636
C83948,Wayne Holdings,2025-09,40070.19,-78817.84,-66.29585838036007
C83948,Wayne Holdings,2025-10,115875.90000000001,75805.71,189.18230734618427
C83948,Wayne Holdings,2025-11,74891.67,-40984.23000000001,-35.36907156708169
C83948,Wayne Holdings,2025-12,74791.68,-99.99000000000524,-0.13351284595470858
C84879,Umbrella Partners,2024-01,6919.72,,
C84879,Umbrella Partners,2024-02,40168.72,33249.0,480.49632066037356
C84879,Umbrella Partners,2024-03,48736.29,8567.57,21.32895944904394
C84879,Umbrella Partners,2024-04,138386.98,89650.69,183.95058384624684
C84879,Umbrella Partners,2024-05,41501.43,-96885.55000000002,-70.01059637257782
C84879,Umbrella Partners,2024-06,113260.06,71758.63,172.90640346609743
C84879,Umbrella Partners,2024-07,111152.95999999999,-2107.100000000006,-1.8604086912897722
C84879,Umbrella Partners,2024-08,29101.86,-82051.09999999999,-73.81818711800388
C84879,Umbrella Partners,2024-09,80790.04,51688.17999999999,177.6112592116105
C84879,Umbrella Partners,2024-10,56031.99999999999,-24758.04,-30.644916130750776
C84879,Umbrella Partners,2024-11,47961.770000000004,-8070.229999999989,-14.402894774414598
C84879,Umbrella Partners,2024-12,37872.51,-10089.260000000002,-21.036046000804397
C84879,Umbrella Partners,2025-01,85738.9,47866.38999999999,126.38821667747924
C84879,Umbrella Partners,2025-02,75417.95999999999,-10320.940000000002,-12.03763985775419
C84879,Umbrella Partners,2025-03,84868.99,9451.030000000013,12.5315375807036
C84879,Umbrella Partners,2025-04,31775.04,-53093.950000000004,-62.55989378452601
C84879,Umbrella Partners,2025-05,54606.33,22831.29,71.85290718752833
C84879,Umbrella Partners,2025-06,168753.68000000002,114147.35000000002,209.03684609458284
C84879,Umbrella Partners,2025-07,46945.47,-121808.21000000002,-72.18106888098677
C84879,Umbrella Partners,2025-08,49106.1,2160.6299999999974,4.602424898504576
C84879,Umbrella Partners,2025-09,89912.01,40805.909999999996,83.09743596009456
C84879,Umbrella Partners,2025-10,102233.45,12321.440000000002,13.703886722140911
C84879,Umbrella Partners,2025-11,101771.06,-462.3899999999994,-0.45228836550071927
